os_name,os_family,vendor,os_generation,device_type,ttl,window_size,df_flag,tcp_options,ip_id_sequence,icmp_response
W&T Web-IO Thermometer model 57101,embedded,W&T,,specialized,59,512,0,O1=M200%O2=M200%O3=M200%O4=M200%O5=M200%O6=M200,incremental,0
W&T Web-Thermo-Hygrobarograph firmware 1.59 - 1.71,embedded,W&T,,specialized,59,560,0,O1=|M230%O2=|M230%O3=|M230%O4=|M230%O5=|M230%O6=|M230,incremental,0
W&T Web-Thermograph NTC,embedded,W&T,,specialized,59,512,0,O1=M200%O2=M200%O3=M200%O4=M200%O5=M200%O6=,incremental,0
W&T Web-Thermograph NTC firmware 1.53,embedded,W&T,,specialized,59,560,0,O1=M230%O2=M230%O3=M230%O4=M230%O5=M230%O6=,incremental,0
W&T Web-Thermograph NTC firmware 1.60,embedded,W&T,,specialized,59,560,0,O1=M230%O2=M230%O3=M230%O4=M230%O5=M230,incremental,0
WAGO 750-831 BACnet/IP controller,embedded,WAGO,,specialized,59,16000,1,O1=M550%O2=M550%O3=M550%O4=M550%O5=M550%O6=M550,incremental,0
WAGO-I/O-SYSTEM 750 automation system,embedded,WAGO,,specialized,59,1500,0,O1=M5B4LLW1NT11%O2=M5B4LLW1NT11%O3=M5B4LLW1NT11%O4=M5B4LLW1NT11%O5=M5B4LLW1NT11%O6=M5B4NNT11,incremental,0
WatchGuard FireBox 500 firewall,embedded,WatchGuard,,firewall,59,8192,0,O1=M5B4%O2=M578%O3=M280%O4=M218%O5=M218%O6=M109,incremental,0
WatchGuard FireBox 700 or X700 firewall,embedded,WatchGuard,,firewall,59,16352,0,O1=M5B4%O2=M578%O3=M280%O4=M218%O5=M218%O6=M109,incremental,0
WatchGuard Firebox SOHO 6 or X5w firewall/WAP,embedded,WatchGuard,,firewall,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
WatchGuard FireBox X1250e firewall,embedded,WatchGuard,,firewall,59,5792,1,O1=M578ST11NW5%O2=M578ST11NW5%O3=M578NNT11NW5%O4=M578ST11NW5%O5=M578ST11NW5%O6=M578ST11,constant,0
WatchGuard XTM 525 firewall,embedded,WatchGuard,,firewall,59,14480,1,O1=M578ST11NW1%O2=M578ST11NW1%O3=M578NNT11NW1%O4=M578ST11NW1%O5=M578ST11NW1%O6=M578ST11,constant,0
WatchGuard firewall (Fireware 11.3),Fireware,WatchGuard,11.X,firewall,59,5760,1,O1=M574ST11NW5%O2=M574ST11NW5%O3=M574NNT11NW5%O4=M574ST11NW5%O5=M574ST11NW5%O6=M574ST11,constant,0
WatchGuard firewall (Fireware XTM),Fireware,WatchGuard,XTM,firewall,59,5792,1,O1=M578ST11NW2%O2=M578ST11NW2%O3=M578NNT11NW2%O4=M578ST11NW2%O5=M578ST11NW2%O6=M578ST11,constant,0
Websense Content Gateway,embedded,WebSense,,proxy server,58,14200,1,O1=M598ST11NW7%O2=M598ST11NW7%O3=M598NNT11NW7%O4=M598ST11NW7%O5=M598ST11NW7%O6=M598ST11,constant,0
Welltech ATA-171 VoIP adapter,embedded,Welltech,,VoIP adapter,59,12672,0,O1=M5B4%O2=M578W0ST10L%O3=M280|T10NNW5NM280%O4=M5B4|ST10WAL%O5=M218|M218ST10WAL%O6=M109|M109ST10,,0
Westell WireSpeed B90-220030-04 DSL router (VxWorks),embedded,Westell,,broadband router,59,8192,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Westell WireSpeed Dual Connect 6100 DSL router,embedded,Westell,,broadband router,59,8192,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Westermo EDW-100 Ethernet-to-serial bridge,embedded,Westermo,,bridge,109,8192,0,O1=M5B4W0L%O2=M5B4W0L%O3=M5B4W0L%O4=M5B4W0L%O5=M5B4W0L%O6=M5B4,incremental,0
Western Digital WD TV media player,embedded,Western Digital,,media device,59,5792,1,O1=M5B4ST11NW5%O2=M5B4ST11NW5%O3=M5B4NNT11NW5%O4=M5B4ST11NW5%O5=M5B4ST11NW5%O6=M5B4ST11,constant,0
Western Digital My Cloud DL4100 NAS (Linux 3.10),embedded,Western Digital,,storage-misc,59,14600,1,O1=M5B4NNSNW9%O2=M5B4NNSNW9%O3=M5B4NW9%O4=M5B4NNSNW9%O5=M5B4NNSNW9%O6=M5B4NNS,constant,0
Wind River pSOSystem,pSOSystem,Wind River,,specialized,59,4096,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
VxWorks 12.0,VxWorks,Wind River,12.X,general purpose,59,8192,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Nomadix AG 5800 access gateway (VxWorks),VxWorks,Wind River,12.X,router,59,60000,1,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,,0
Motorola SURFboard SB3100 cable modem (VxWorks 5.3),VxWorks,Wind River,5.X,broadband router,25,4096,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
Motorola SURFboard SB3100 cable modem (VxWorks 5.3),VxWorks,Wind River,5.X,broadband router,25,4096,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
Motorola SURFboard SB3100 cable modem (VxWorks 5.3),VxWorks,Wind River,5.X,broadband router,25,4096,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
Motorola SURFboard SB5100E cable modem (VxWorks 5.4),VxWorks,Wind River,5.X,broadband router,59,8192,0,O1=M200NW0%O2=M200NW0%O3=M200NW0%O4=M200NW0%O5=M200NW0%O6=M200,incremental,0
Motorola SURFboard SB5100E cable modem (VxWorks 5.4),VxWorks,Wind River,5.X,broadband router,59,8192,0,O1=M200NW0%O2=M200NW0%O3=M200NW0%O4=M200NW0%O5=M200NW0%O6=M200,incremental,0
Motorola SURFboard SB5120 cable modem (VxWorks 5.4),VxWorks,Wind River,5.X,broadband router,59,,0,R=N,incremental,0
Motorola SURFboard SB5120 cable modem (VxWorks 5.4),VxWorks,Wind River,5.X,broadband router,59,8192,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Motorola SURFboard SBV5121 broadband router (VxWorks 5.4),VxWorks,Wind River,5.X,broadband router,59,8192,0,O1=M200NW0%O2=M200NW0%O3=M200NW0%O4=M200NW0%O5=M200NW0%O6=M200,incremental,0
"Nortel BayStack 460 switch, or Linksys BEFCMU10 or Motorola SURFboard SB5100 cable modem",VxWorks,Wind River,5.X,general purpose,59,8192,0,O1=M200NW0%O2=M200NW0%O3=M200NW0%O4=M200NW0%O5=M200NW0%O6=M200,incremental,0
VxWorks 5.4.2,VxWorks,Wind River,5.X,general purpose,59,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks 5.5,VxWorks,Wind River,5.X,general purpose,59,8192,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks 5.5.1,VxWorks,Wind River,5.X,general purpose,59,100,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,,0
VxWorks 5.5.1,VxWorks,Wind River,5.X,general purpose,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,,0
Nortel Meridian PBX,VxWorks,Wind River,5.X,PBX,25,4096,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
Arris Cadant C3 cable modem terminator (VxWorks 5.4.2),VxWorks,Wind River,5.X,router,59,8192,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks 5.5,VxWorks,Wind River,5.X,specialized,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Cisco AP340 WAP (VxWorks 5.4),VxWorks,Wind River,5.X,WAP,59,8192,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
"Netgear WGR614v7, WGT624v3, or WPN824v2 WAP (VxWorks 5.4.2)",VxWorks,Wind River,5.X,WAP,59,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks 6.6,VxWorks,Wind River,6.X,general purpose,59,10000,1,O1=NNM592SNW0%O2=NNM592SNW0%O3=M592NW0%O4=NNM592SNW0%O5=NNM592SNW0%O6=NNM592S,,0
VxWorks 6.8,VxWorks,Wind River,6.X,general purpose,59,64000,1,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,,0
VxWorks 6.5 (NAS device),VxWorks,Wind River,6.X,storage-misc,59,10000,0,O1=NNM5B4SNW0%O2=NNM5B4SNW0%O3=M5B4NW0%O4=NNM5B4SNW0%O5=NNM5B4SNW0%O6=NNM5B4S,,0
VxWorks 7,VxWorks,Wind River,7.X,general purpose,59,60000,1,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,,0
"Broadband router (VxWorks): Dick Smith Electronics XH1169, Netgear WGR614v6, or Neuf Box Trio 3C",VxWorks,Wind River,,broadband router,59,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Huawei E303s-2 broadband router (VxWorks),VxWorks,Wind River,,broadband router,59,10000,0,O1=NNM5B4SNW0%O2=NNM5B4SNW0%O3=M5B4NW0%O4=NNM5B4SNW0%O5=NNM5B4SNW0%O6=NNM5B4S,,0
VxWorks,VxWorks,Wind River,,general purpose,59,8192,0,O1=M200NW0NNT11%O2=M200NW0NNT11%O3=M200NW0NNT11%O4=M200NW0NNT11%O5=M200NW0NNT11%O6=M200NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,4096,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,17376,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,8688,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,8192,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,,0
VxWorks,VxWorks,Wind River,,general purpose,59,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,8192,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,16384,1,O1=M[500-5B4]NW0NNT11%O2=M[500-5B4]NW0NNT11%O3=M[500-5B4]NW0NNT11%O4=M[500-5B4]NW0NNT11%O5=M[500-5B4,incremental,0
VxWorks,VxWorks,Wind River,,general purpose,59,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
VxWorks: HP printer or Vocality BASICS Four Wire VoIP gateway,VxWorks,Wind River,,general purpose,59,8688,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
Brother or HP printer (VxWorks),VxWorks,Wind River,,printer,59,8688,0,O1=M5B4NW0NNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109NNSN,,0
Brother printer (VxWorks),VxWorks,Wind River,,printer,59,8688,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,,0
"HP LaserJet 3600 printer, HP ProCurve 2650 switch, or Motorola SURFboard SB5100E cable modem",VxWorks,Wind River,,printer,59,8192,0,O1=M200NW0%O2=M200NW0%O3=M200NW0%O4=M200NW0%O5=M200NW0%O6=M200,incremental,0
Dell PowerVault MD3200i SAN,VxWorks,Wind River,,storage-misc,59,10000,0,O1=NNM5A0SNW0%O2=NNM5A0SNW0%O3=M5A0NW0%O4=NNM5A0SNW0%O5=NNM5A0SNW0%O6=NNM5A0S,,0
3Com NBX 100 VoIP adapter (VxWorks),VxWorks,Wind River,,VoIP adapter,59,8192,0,O1=M5C2NW0NNT11%O2=M5C2NW0NNT11%O3=M5C2NW0NNT11%O4=M5C2NW0NNT11%O5=M5C2NW0NNT11%O6=M5C2NNT11,incremental,0
Netgear HE102 WAP (VxWorks),VxWorks,Wind River,,WAP,59,4096,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,,0
Tenda W311R+ WAP (VxWorks),VxWorks,Wind River,,WAP,123,17376,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
WIZnet W3150A TCP/IP chip,embedded,WIZnet,,specialized,123,2048,1,O1=M5B4%O2=%O3=%O4=%O5=%O6=,,0
WIZnet W5100 TCP/IP chip,embedded,WIZnet,,specialized,123,2048,1,O1=M5B4%O2=M578%O3=M280%O4=M5B4%O5=M218%O6=M109,incremental,0
WIZnet W5100 TCP/IP chip,embedded,WIZnet,,specialized,123,0,1,O1=%O2=%O3=%O4=%O5=%O6=,,0
WIZnet W5100 TCP/IP chip,embedded,WIZnet,,specialized,123,2048,1,O1=M5B4%O2=M578%O3=M280%O4=M5B4,incremental,0
WowWee Rovio mobile webcam,embedded,WowWee,,webcam,59,37648,0,O1=M5A8NW0NNT11%O2=M5A8NW0NNT11%O3=M5A8NW0NNT11%O4=M5A8NW0NNT11%O5=M5A8NW0NNT11%O6=M5A8NNT11,,0
WowWee Rovio mobile webcam,embedded,WowWee,,webcam,59,37128,0,O1=M198NW0NNT11%O2=M198NW0NNT11%O3=M198NW0NNT11%O4=M198NW0NNT11%O5=M198NW0NNT11%O6=M198NNT11,incremental,0
Wyse P class PCoIP client,embedded,Wyse,,terminal,59,8688,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,random,0
Wyse V10L or 1200LE thin client,embedded,Wyse,,terminal,27,65535,0,O1=M5B4NNLL%O2=M5B4NNLL%O3=M5B4NNLL%O4=M5B4NNLL%O5=M5B4NNLL%O6=M5B4NNLL,incremental,0
Wyse V10L thin client,embedded,Wyse,,terminal,27,65535,0,O1=M5B4NNLL%O2=M5B4NNLL%O3=M5B4NNLL%O4=M5B4NNLL%O5=M5B4NNLL%O6=M5B4NNLL,incremental,0
Wyse ThinOS 5.2,ThinOS,Wyse,5.X,terminal,27,,0,R=N,,0
"Wyse C10LE, S10, SX0, 1200LE, or Xenith terminal (ThinOS 6.5)",ThinOS,Wyse,6.X,terminal,27,65535,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Wyse ThinOS 6,ThinOS,Wyse,6.X,terminal,27,,0,R=N,,0
Wyse ThinOS 7.1,ThinOS,Wyse,7.X,terminal,59,65535,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Wyse ThinOS 7.1,ThinOS,Wyse,7.X,terminal,59,65535,0,O1=M578%O2=M578%O3=M578%O4=M578%O5=M578%O6=M578,incremental,0
Wyse ThinOS 8.1 - 8.6,ThinOS,Wyse,8.X,terminal,58,65535,1,O1=M[580-5B4]NNS%O2=M[580-5B4]NNS%O3=M[580-5B4]%O4=M[580-5B4]NNS%O5=M[580-5B4]NNS%O6=M[580-5B4]NNS,incremental,0
Wyse ThinOS PCoIP device,ThinOS,Wyse,,remote management,59,18824,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,,0
Wyse Cx0 terminal (ThinOS),ThinOS,Wyse,,terminal,27,65535,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Wyse ThinOS,ThinOS,Wyse,,terminal,58,5792,1,O1=M564ST11NW6%O2=M564ST11NW6%O3=M564NNT11NW6%O4=M564ST11NW6%O5=M564ST11NW6%O6=M564ST11,constant,0
XAVi 7001 DSL modem,embedded,XAVi,,broadband router,59,0,0,O1=|M5B4%O2=|M5B4%O3=|M5B4%O4=|M5B4%O5=|M5B4%O6=|M5B4,incremental,0
XAVi X7721r+ DSL router,embedded,XAVi,,broadband router,123,16384,1,O1=M58C%O2=M578%O3=M280%O4=M218%O5=M218%O6=M109,incremental,0
XAVi X7868r wireless ADSL modem,embedded,XAVi,,WAP,123,65000,1,O1=M58C%O2=M578%O3=M280%O4=M218%O5=M218%O6=M109,incremental,0
Xerox ApeosPort-IV C3370 printer,embedded,Xerox,,printer,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Xerox DC220 printer,embedded,Xerox,,printer,25,4096,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=M400,incremental,0
Xerox Document Centre 440 or WorkCentre Pro 55 printer,embedded,Xerox,,printer,59,16384,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=M400,incremental,0
Xerox Phaser 3150 printer,embedded,Xerox,,printer,58,4096,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
Xerox Phaser 3320 printer,embedded,Xerox,,printer,59,4096,0,O1=NNM5A0SNW0%O2=NNM5A0SNW0%O3=M5A0NW0%O4=NNM5A0SNW0%O5=NNM5A0SNW0%O6=NNM5A0S,,0
Xerox Phaser 3435 printer,embedded,Xerox,,printer,59,16384,0,O1=NNM5A0SNW0%O2=NNM5A0SNW0%O3=M5A0NW0%O4=NNM5A0SNW0%O5=NNM5A0SNW0%O6=NNM5A0S,incremental,0
Xerox Phaser 6020 printer,embedded,Xerox,,printer,59,10000,1,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,,0
Xerox Phaser 6020V/BI printer,embedded,Xerox,,printer,59,10000,0,O1=M5A0NW0%O2=M5A0NW0%O3=M5A0NW0%O4=M5A0NW0%O5=M5A0NW0%O6=M5A0,,0
Xerox Phaser 6180N printer,embedded,Xerox,,printer,25,12288,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Xerox Phaser 6250DP printer,embedded,Xerox,,printer,59,8192,0,O1=M200NW0%O2=M200NW0%O3=M200NW0%O4=M200NW0%O5=M200NW0%O6=M200,incremental,0
Xerox Phaser 6600DN printer,embedded,Xerox,,printer,59,10000,1,O1=NNM592SNW0%O2=NNM592SNW0%O3=M592NW0%O4=NNM592SNW0%O5=NNM592SNW0%O6=NNM592S,,0
Xerox Phaser 860N or 8200N printer,embedded,Xerox,,printer,123,2920,0,O1=M5B4%O2=M578%O3=M280%O4=M218%O5=M218%O6=M109,incremental,0
Xerox printer or Kemp LoadMaster Firmware 7.1 (Linux 3.10),embedded,Xerox,,printer,59,14600,1,O1=M5B4NW7%O2=M5B4NW7%O3=M5B4NW7%O4=M5B4NW7%O5=M5B4NW7%O6=M5B4,constant,0
Xerox WorkCentre 4150 printer,embedded,Xerox,,printer,59,4096,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=,incremental,0
Xerox WorkCentre 7545 printer,embedded,Xerox,,printer,59,5792,1,O1=M5B4ST11NW5%O2=M5B4ST11NW5%O3=M5B4NNT11NW5%O4=M5B4ST11NW5%O5=M5B4ST11NW5%O6=M5B4ST11,constant,0
Xerox WorkCentre Pro 7245 printer,embedded,Xerox,,printer,59,8192,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Xerox WorkCentre Pro C2128 printer,embedded,Xerox,,printer,59,16384,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=M400,incremental,0
eComStation 2.2,eComStation,XEU.com,2.X,general purpose,59,65160,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Xirrus XS8 WAP (Array OS 3.3 - 3.5),ArrayOS,Xirrus,3.X,WAP,59,5808,1,O1=M5B8ST11NW2%O2=M5B8ST11NW2%O3=M5B8NNT11NW2%O4=M5B8ST11NW2%O5=M5B8ST11NW2%O6=M5B8ST11,constant,0
XMOS XC-2 development card,embedded,XMOS,,specialized,250,448,0,O1=M80%O2=M80%O3=M80%O4=M80%O5=M80%O6=M80,incremental,0
Xylan OmniStack 4024CF switch,embedded,Xylan,,switch,25,4096,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=M400,incremental,0
Xylan OmniStack switch (version 3.2.5),embedded,Xylan,,switch,124,17520,0,O1=M5B4NW0NNT00NNS%O2=M5B4NW0NNT00NNS%O3=M5B4NW0NNT00%O4=M5B4NW0NNT00NNS%O5=M5B4NW0NNT00NNS%O6=M5B4N,incremental,0
Xylan OmniStack switch (version 3.4.7),embedded,Xylan,,switch,124,17520,0,O1=M5B4NW0NNT00NNS%O2=M5B4NW0NNT00NNS%O3=M5B4NW0NNT00%O4=M5B4NW0NNT00NNS%O5=M5B4NW0NNT00NNS%O6=M5B4N,incremental,0
Xyplex terminal server,embedded,Xyplex,,terminal server,59,256,0,O1=M100%O2=%O3=%O4=%O5=%O6=,,0
Yamaha RX-A2040 AV receiver,embedded,Yamaha,,media device,123,65535,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Yamaha RX-V2065 audio/video receiver,embedded,Yamaha,,media device,250,59800,1,O1=M578%O2=M578%O3=M280%O4=M578%O5=M218%O6=M109,constant,0
Yamaha RX-V2067 or RX-V3900 audio receiver,embedded,Yamaha,,media device,59,0,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
Yamaha RX-V481D AV receiver,embedded,Yamaha,,media device,59,14480,1,O1=M5B4ST11NW2%O2=M5B4ST11NW2%O3=M5B4NNT11NW2%O4=M5B4ST11NW2%O5=M5B4ST11NW2%O6=M5B4ST11,constant,0
Yamaha RX-V671 AV receiver,embedded,Yamaha,,media device,250,32767,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Yamaha RX-V671 AV receiver,embedded,Yamaha,,media device,250,32767,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Yamaha NetVolante RT57i router,embedded,Yamaha,,router,60,65535,0,O1=M5B4NW1NNT11%O2=M5B4NW1NNT11%O3=M5B4NW1NNT11%O4=M5B4NW1NNT11%O5=M5B4NW1NNT11%O6=M5B4NNT11,incremental,0
Yamaha RT58i or RT107e router,embedded,Yamaha,,router,251,65535,0,O1=M5B4NW1NNT11%O2=M5B4NW1NNT11%O3=M5B4NW1NNT11%O4=M5B4NW1NNT11%O5=M5B4NW1NNT11%O6=M5B4NNT11,incremental,0
Yealink SIP-T22P VoIP phone,embedded,Yealink,,VoIP phone,60,5792,1,O1=M566ST11NW1%O2=M566ST11NW1%O3=M280NNT11NW1%O4=M22CST11NW1%O5=M218ST11NW1%O6=M109ST11,constant,0
Yealink T5-series phone,embedded,Yealink,,VoIP phone,59,29200,0,O1=M5B4NNSNW3%O2=M5B4NNSNW3%O3=M5B4NW3%O4=M5B4NNSNW3%O5=M5B4NNSNW3%O6=M5B4NNS,incremental,0
Zebra GK420t label printer,embedded,Zebra,,printer,55,5840,0,O1=M5B4T11NN%O2=M5B4T11NN%O3=M5B4T11NN%O4=M5B4T11NN%O5=M5B4T11NN%O6=M5B4T11NN,incremental,0
Zebra GK420t label printer,embedded,Zebra,,printer,56,5840,0,O1=M550T11NN%O2=M550T11NN%O3=M550T11NN%O4=M550T11NN%O5=M550T11NN%O6=M550T11NN,incremental,0
Zebra GX430T label printer,embedded,Zebra,,printer,55,5840,0,O1=M5B4T11NN%O2=M5B4T11NN%O3=M5B4T11NN%O4=M5B4T11NN%O5=M5B4T11NN%O6=M5B4T11NN,incremental,0
Zebra LP 2844-Z label printer,embedded,Zebra,,printer,123,1460,0,O1=M218%O2=M218%O3=M218%O4=M218%O5=M218%O6=M218,incremental,0
